seed,mode,epoch,val_loss,val_acc,gate,pipe
100,fen_rotational,50,1.9476282835006713,68.52000000000001,0.5867205321788788,7.268339443206787
200,plain_cnn,1,4.101641130447388,8.03,0.0,7.808419179916382
200,plain_cnn,2,4.071371984481812,10.76,0.0,9.059668064117432
200,plain_cnn,3,3.8083968639373778,16.919999999999998,0.0,9.278418064117432
200,plain_cnn,4,3.3605695247650145,25.5,0.0,9.475494861602783
200,plain_cnn,5,3.058259630203247,32.84,0.0,10.04686222076416
200,plain_cnn,6,2.99397988319397,35.010000000000005,0.0,10.294480514526366
200,plain_cnn,7,2.7666953086853026,41.28,0.0,9.61300048828125
200,plain_cnn,8,2.7062274694442747,43.15,0.0,10.538875961303711
200,plain_cnn,9,2.896143388748169,38.93,0.0,10.521071624755859
200,plain_cnn,10,2.684310865402222,45.16,0.0,11.137798881530761
200,plain_cnn,11,2.506309175491333,49.79,0.0,10.753671646118164
200,plain_cnn,12,2.6912255764007567,46.089999999999996,0.0,11.390318012237548
200,plain_cnn,13,2.3660041809082033,53.71,0.0,10.903100299835206
200,plain_cnn,14,2.3488109588623045,54.21,0.0,10.832920837402344
200,plain_cnn,15,2.314285922050476,56.230000000000004,0.0,11.613270092010499
200,plain_cnn,16,2.3112661838531494,56.00000000000001,0.0,11.363812732696534
200,plain_cnn,17,2.2004830121994017,58.79,0.0,10.965264511108398
200,plain_cnn,18,2.197367811203003,59.5,0.0,11.504805374145509
200,plain_cnn,19,2.1446232080459593,61.12,0.0,11.673177814483642
200,plain_cnn,20,2.1532750368118285,60.88,0.0,11.303867626190186
200,plain_cnn,21,2.1606793642044066,60.95,0.0,11.548392963409423
200,plain_cnn,22,2.1227240800857543,62.43,0.0,11.721022510528565
200,plain_cnn,23,2.090354895591736,62.77,0.0,11.603685855865479
200,plain_cnn,24,2.071720314025879,63.5,0.0,11.574699306488037
200,plain_cnn,25,2.081949234008789,63.53,0.0,12.169780349731445
200,plain_cnn,26,2.141436219215393,63.17,0.0,12.626757335662841
200,plain_cnn,27,2.0893303394317626,63.339999999999996,0.0,11.814101219177246
200,plain_cnn,28,2.0223612189292908,65.42999999999999,0.0,11.949857044219971
200,plain_cnn,29,2.0129964113235475,65.9,0.0,12.181594371795654
200,plain_cnn,30,2.0602804899215696,64.72,0.0,12.000339889526368
200,plain_cnn,31,2.024079775810242,65.79,0.0,12.089636898040771
200,plain_cnn,32,2.0139397501945497,65.81,0.0,12.141729640960694
200,plain_cnn,33,2.0303882718086244,65.67,0.0,12.555804347991943
200,plain_cnn,34,2.004640209674835,66.66,0.0,12.356812858581543
200,plain_cnn,35,2.0115174412727357,65.99000000000001,0.0,12.428033638000489
200,plain_cnn,36,1.9976550459861755,66.72,0.0,12.367546463012696
200,plain_cnn,37,1.9861829280853271,67.17999999999999,0.0,12.50184669494629
200,plain_cnn,38,1.9891486644744873,67.25999999999999,0.0,12.450987243652344
200,plain_cnn,39,1.9881133556365966,67.08,0.0,12.528611373901366
200,plain_cnn,40,1.9710309267044068,67.67,0.0,12.5049334526062
200,plain_cnn,41,1.970484733581543,67.78999999999999,0.0,12.467550945281982
200,plain_cnn,42,1.9764543890953064,67.45,0.0,12.47944164276123
200,plain_cnn,43,1.9729337096214294,67.64,0.0,12.520624923706055
200,plain_cnn,44,1.9660317301750183,67.75,0.0,12.571527671813964
200,plain_cnn,45,1.9688049793243407,67.96,0.0,12.586640167236329
200,plain_cnn,46,1.9661927342414856,67.71000000000001,0.0,12.558480930328368
200,plain_cnn,47,1.9652554869651795,67.85,0.0,12.572675514221192
200,plain_cnn,48,1.9650172233581542,67.67,0.0,12.563045597076416
200,plain_cnn,49,1.9656983613967896,67.78999999999999,0.0,12.586081409454346
200,plain_cnn,50,1.9660335540771485,67.82000000000001,0.0,12.584689235687256
200,resnet_baseline,1,4.166820430755616,9.0,0.0,27.233072090148926
200,resnet_baseline,2,3.9677886009216308,12.13,0.0,27.628336334228514
200,resnet_baseline,3,3.7475763082504274,17.43,0.0,29.197887802124022
200,resnet_baseline,4,3.579369044303894,21.39,0.0,29.88291416168213
200,resnet_baseline,5,3.3000786542892455,27.279999999999998,0.0,29.393838691711426
200,resnet_baseline,6,3.158793067932129,31.47,0.0,30.1003059387207
200,resnet_baseline,7,2.986189603805542,35.97,0.0,29.409313774108888
200,resnet_baseline,8,2.8770933389663695,37.830000000000005,0.0,27.757327270507812
200,resnet_baseline,9,2.918817710876465,39.35,0.0,29.456161499023438
200,resnet_baseline,10,2.7819161653518676,42.89,0.0,29.802740859985352
200,resnet_baseline,11,2.7469006061553953,44.31,0.0,28.222895431518555
200,resnet_baseline,12,2.5924727439880373,47.06,0.0,26.268878173828124
200,resnet_baseline,13,2.5568552017211914,48.78,0.0,26.88089370727539
200,resnet_baseline,14,2.5235011339187623,50.43,0.0,26.519120597839354
200,resnet_baseline,15,2.431075429916382,53.05,0.0,26.57097396850586
200,resnet_baseline,16,2.436171460151672,53.12,0.0,25.568270683288574
200,resnet_baseline,17,2.301616382598877,56.169999999999995,0.0,25.13963375091553
200,resnet_baseline,18,2.3860217809677122,54.53,0.0,25.775502967834473
200,resnet_baseline,19,2.4485838174819947,53.22,0.0,25.406356811523438
200,resnet_baseline,20,2.297361898422241,56.84,0.0,24.495058822631837
200,resnet_baseline,21,2.254056525230408,58.67,0.0,25.475498580932616
200,resnet_baseline,22,2.322637104988098,57.89,0.0,26.082592010498047
200,resnet_baseline,23,2.1612913608551025,61.260000000000005,0.0,24.0140079498291
200,resnet_baseline,24,2.229760026931763,59.809999999999995,0.0,24.605967903137206
200,resnet_baseline,25,2.221781516075134,60.28,0.0,25.571966934204102
200,resnet_baseline,26,2.219241166114807,60.760000000000005,0.0,25.289361190795898
200,resnet_baseline,27,2.1538970470428467,61.839999999999996,0.0,23.68420124053955
200,resnet_baseline,28,2.1297653198242186,62.88,0.0,24.559365463256835
200,resnet_baseline,29,2.142453503608704,62.78,0.0,25.163086891174316
200,resnet_baseline,30,2.149965000152588,63.0,0.0,24.837724876403808
200,resnet_baseline,31,2.094985008239746,63.67,0.0,24.244568252563475
200,resnet_baseline,32,2.154453754425049,63.13999999999999,0.0,25.77589931488037
200,resnet_baseline,33,2.0904627799987794,64.51,0.0,24.76438465118408
200,resnet_baseline,34,2.0592114210128782,65.18,0.0,24.543380737304688
200,resnet_baseline,35,2.060369372367859,64.98,0.0,24.16968193054199
200,resnet_baseline,36,2.0480205416679382,65.2,0.0,24.529599761962892
200,resnet_baseline,37,2.054677677154541,64.88000000000001,0.0,24.7764310836792
200,resnet_baseline,38,2.044508719444275,64.87,0.0,24.394785499572755
200,resnet_baseline,39,2.0345861673355103,65.85,0.0,24.42966194152832
200,resnet_baseline,40,2.0181004762649537,66.14,0.0,24.76294078826904
200,resnet_baseline,41,2.016835856437683,66.32000000000001,0.0,24.577742958068846
200,resnet_baseline,42,2.016203022003174,66.2,0.0,24.619049644470216
200,resnet_baseline,43,2.0085899114608763,66.49000000000001,0.0,24.555838775634765
200,resnet_baseline,44,2.002892184257507,66.41,0.0,24.409170722961427
200,resnet_baseline,45,2.0066787242889403,66.35,0.0,24.505904388427734
200,resnet_baseline,46,2.001430058479309,66.53999999999999,0.0,24.549751663208006
200,resnet_baseline,47,1.999577808380127,66.61,0.0,24.443334007263182
200,resnet_baseline,48,2.000883686542511,66.4,0.0,24.524907875061036
200,resnet_baseline,49,1.9989264130592346,66.49000000000001,0.0,24.49855155944824
200,resnet_baseline,50,1.9988199114799499,66.60000000000001,0.0,24.495485496520995
200,fen_spatial,1,3.9128727197647093,13.0,0.5209222495555877,8.469433879852295
200,fen_spatial,2,3.514730381965637,22.29,0.5148382008075714,8.275826740264893
200,fen_spatial,3,3.1070727586746214,31.4,0.5108862280845642,8.717080402374268
200,fen_spatial,4,2.762659430503845,41.03,0.5190673887729644,8.356292343139648
200,fen_spatial,5,2.559342861175537,46.79,0.5220814645290375,8.218353652954102
200,fen_spatial,6,2.4697433710098267,50.56,0.5273608684539794,8.259654808044434
200,fen_spatial,7,2.3203985929489135,54.92,0.5269334793090821,8.683712482452393
200,fen_spatial,8,2.2580119609832763,56.42,0.5328379034996032,8.082383060455323
200,fen_spatial,9,2.222855305671692,57.37,0.5386550068855286,7.674081230163575
200,fen_spatial,10,2.1204433917999266,60.67,0.5428477644920349,7.551298809051514
200,fen_spatial,11,2.0679749965667726,62.660000000000004,0.547563374042511,7.604925918579101
200,fen_spatial,12,2.0887529611587525,62.94,0.5480511665344239,7.754508066177368
200,fen_spatial,13,2.064279246330261,63.660000000000004,0.5507001578807831,7.757210540771484
200,fen_spatial,14,2.0494256973266602,64.53,0.5549735963344574,7.631818580627441
200,fen_spatial,15,2.030340111255646,65.24,0.5584456324577332,7.521045207977295
200,fen_spatial,16,2.036514413356781,65.3,0.5590894103050232,7.465985679626465
200,fen_spatial,17,2.0440778732299805,65.9,0.560986316204071,7.648896884918213
200,fen_spatial,18,2.048752021789551,66.52,0.5613177478313446,7.862372732162475
200,fen_spatial,19,2.0535460233688356,65.95,0.5631482601165771,7.757310056686402
200,fen_spatial,20,1.9993255972862243,67.2,0.5646452188491822,7.423837757110595
200,fen_spatial,21,1.9974847793579102,67.14,0.5664943277835846,7.336146068572998
200,fen_spatial,22,2.0314436674118044,66.7,0.5664827167987824,7.731274080276489
200,fen_spatial,23,2.001265120506287,67.82000000000001,0.5676070511341095,7.698173236846924
200,fen_spatial,24,1.9938884615898131,68.01,0.5691034734249115,7.526028871536255
200,fen_spatial,25,1.995227539539337,68.05,0.5685181796550751,7.746488285064697
200,fen_spatial,26,2.0031683802604676,67.72,0.5683016359806061,7.74140419960022
200,fen_spatial,27,1.9872096538543702,67.63,0.5701815962791443,7.593743467330933
200,fen_spatial,28,1.9657978892326355,67.9,0.5704963028430938,7.593528938293457
200,fen_spatial,29,1.9740830421447755,68.07,0.5700049519538879,7.6337056159973145
200,fen_spatial,30,1.9761740446090699,68.07,0.5692245721817016,7.656070804595947
200,fen_spatial,31,1.9591735005378723,68.39,0.5701977193355561,7.564041709899902
200,fen_spatial,32,1.9601452350616455,68.5,0.5698161840438842,7.6471179008483885
200,fen_spatial,33,1.9423633217811584,69.03,0.570635998249054,7.533369445800782
200,fen_spatial,34,1.9512502074241638,68.69,0.5703279137611389,7.629099321365357
200,fen_spatial,35,1.9474071621894837,68.92,0.5720242857933044,7.493656396865845
200,fen_spatial,36,1.9542606115341186,68.69,0.5706791281700134,7.564540147781372
200,fen_spatial,37,1.948127853870392,68.82000000000001,0.5709611535072326,7.524713754653931
200,fen_spatial,38,1.947176742553711,68.92,0.5710420370101928,7.505081129074097
200,fen_spatial,39,1.945658266544342,68.75,0.5704939961433411,7.579243230819702
200,fen_spatial,40,1.9387906193733215,69.08999999999999,0.5712662875652313,7.530260372161865
200,fen_spatial,41,1.9447790741920472,69.01,0.5710522890090942,7.524762773513794
200,fen_spatial,42,1.9444739818572998,68.75,0.571153199672699,7.509672403335571
200,fen_spatial,43,1.9410645008087157,69.06,0.5715138435363769,7.50277943611145
200,fen_spatial,44,1.9417954206466674,69.0,0.5714280426502227,7.494725275039673
200,fen_spatial,45,1.9398474454879762,69.08,0.5715043008327484,7.489734077453614
200,fen_spatial,46,1.9398449420928956,69.08999999999999,0.571440863609314,7.51128363609314
200,fen_spatial,47,1.939828872680664,69.1,0.5711611688137055,7.499474430084229
200,fen_spatial,48,1.9399501919746398,69.02000000000001,0.5712268590927124,7.4927300930023195
200,fen_spatial,49,1.9402230501174926,69.04,0.5713851630687714,7.494708728790283
200,fen_spatial,50,1.940281331539154,69.02000000000001,0.5714017033576966,7.49303970336914
200,fen_global,1,3.9812488079071047,12.24,0.5245227634906768,8.16280164718628
200,fen_global,2,3.8087095260620116,17.65,0.513388478755951,9.710112476348877
200,fen_global,3,3.2768295049667358,29.32,0.5136319816112518,10.545455169677734
200,fen_global,4,2.9120102167129516,37.75,0.514116644859314,9.255914497375489
200,fen_global,5,2.6833986043930054,44.32,0.5219109117984772,9.051475524902344
200,fen_global,6,2.646769666671753,46.7,0.5226514935493469,9.799599361419677
200,fen_global,7,2.3248242855072023,53.81,0.5334147930145263,8.589942932128906
200,fen_global,8,2.282914423942566,55.98,0.5393329322338104,8.558964443206786
200,fen_global,9,2.165819025039673,58.77,0.5430706679821015,8.650394916534424
200,fen_global,10,2.1465576887130737,60.17,0.5483855783939362,8.271309947967529
200,fen_global,11,2.198016858100891,59.74,0.5471086978912354,8.9534255027771
200,fen_global,12,2.116934895515442,62.160000000000004,0.5522813975811005,8.592194747924804
200,fen_global,13,2.150935745239258,61.4,0.5539512515068055,8.921666049957276
200,fen_global,14,2.0575761079788206,64.4,0.5564187049865723,8.635061359405517
200,fen_global,15,2.0169923186302183,65.42,0.5630463898181916,8.568414211273193
200,fen_global,16,2.0268402814865114,65.86999999999999,0.5616018831729889,8.895272064208985
200,fen_global,17,2.0265244245529175,65.01,0.5674941420555115,8.229131031036378
200,fen_global,18,2.0372098803520204,65.89,0.5632674038410187,8.805929183959961
200,fen_global,19,2.0472478747367857,65.71000000000001,0.5663654923439025,8.67577085494995
200,fen_global,20,2.006597709655762,66.2,0.5689715385437012,8.488703060150147
200,fen_global,21,2.027292037010193,66.13,0.569203931093216,8.700025463104248
200,fen_global,22,2.0362195014953612,66.17,0.569731605052948,8.611336803436279
200,fen_global,23,2.033597004413605,66.46,0.5710350811481476,8.795959949493408
200,fen_global,24,2.0210922718048097,66.23,0.5714307487010956,8.593634510040284
200,fen_global,25,1.9934125423431397,67.24,0.57365283370018,8.404571437835694
200,fen_global,26,2.000168514251709,66.95,0.5727577388286591,8.751284408569337
200,fen_global,27,2.0157877802848816,66.78,0.572589498758316,8.63334035873413
200,fen_global,28,1.9842289686203003,66.96,0.5748072445392609,8.452655124664307
200,fen_global,29,1.9758307218551636,67.63,0.5745269954204559,8.638823795318604
200,fen_global,30,1.9756774187088013,67.49000000000001,0.5743350684642792,8.493092823028565
200,fen_global,31,1.9631556153297425,67.75,0.575360107421875,8.472389698028564
200,fen_global,32,1.9610931992530822,67.66,0.5757961630821228,8.42632532119751
200,fen_global,33,1.9561496019363402,67.83,0.57607501745224,8.369839572906494
200,fen_global,34,1.9550150752067565,67.91,0.5765882790088653,8.351385021209717
200,fen_global,35,1.9478118181228639,67.86999999999999,0.5761006593704223,8.397523117065429
200,fen_global,36,1.9577520728111266,67.96,0.5757623195648194,8.484543609619141
200,fen_global,37,1.9522034168243407,68.05,0.5766343414783478,8.37011423110962
200,fen_global,38,1.941604483127594,68.28999999999999,0.5768610775470734,8.363302898406982
200,fen_global,39,1.9485987305641175,68.39,0.5768735706806183,8.357060527801513
200,fen_global,40,1.943169355392456,68.51,0.577292549610138,8.29494342803955
200,fen_global,41,1.9387251615524292,68.28,0.5769588768482208,8.317290306091309
200,fen_global,42,1.9410954236984252,68.08999999999999,0.5774083733558655,8.296063423156738
200,fen_global,43,1.9428566694259644,68.08999999999999,0.5773886740207672,8.289516830444336
200,fen_global,44,1.9403919100761413,68.55,0.5776825904846191,8.286457920074463
200,fen_global,45,1.9384841203689576,68.22,0.5777159035205841,8.259197521209718
200,fen_global,46,1.9407077074050902,68.17,0.577630490064621,8.265909099578858
200,fen_global,47,1.939941155910492,68.27,0.5777545928955078,8.259180736541747
200,fen_global,48,1.9406415581703187,68.05,0.5776714086532593,8.268046474456787
200,fen_global,49,1.939971685409546,68.24,0.577412736415863,8.26854648590088
200,fen_global,50,1.9395443677902222,68.31,0.577598112821579,8.268216609954834
200,fen_rotational,1,4.0990331172943115,10.82,0.5487623751163483,7.48193130493164
200,fen_rotational,2,3.590688681602478,20.979999999999997,0.5407204329967499,8.318629455566406
200,fen_rotational,3,3.032090258598328,32.48,0.5469776153564453,6.865456771850586
200,fen_rotational,4,2.739142322540283,42.28,0.5505892217159272,7.721646499633789
200,fen_rotational,5,2.5046526908874513,47.82,0.5604132533073425,6.805465984344482
200,fen_rotational,6,2.4614701509475707,51.129999999999995,0.5620151817798614,7.321305274963379
200,fen_rotational,7,2.302339553833008,55.08,0.5684061765670776,7.167186737060547
200,fen_rotational,8,2.167364716529846,59.96,0.5712950766086579,6.63520827293396
200,fen_rotational,9,2.1487383604049684,59.78,0.5778998851776123,6.693738031387329
200,fen_rotational,10,2.0981720209121706,62.01,0.5812014818191529,6.6699165344238285
200,fen_rotational,11,2.1269644021987917,61.51,0.5780310273170471,6.971391296386718
200,fen_rotational,12,2.072063755989075,64.13,0.5821684420108795,7.142254495620728
200,fen_rotational,13,2.0006086826324463,65.31,0.5857296824455261,6.634199619293213
200,fen_rotational,14,2.0383448600769043,65.10000000000001,0.5852837800979614,6.870048713684082
200,fen_rotational,15,2.04321711063385,65.86,0.5880189657211303,6.690919876098633
200,fen_rotational,16,2.0034621238708494,66.10000000000001,0.591041374206543,6.698677825927734
200,fen_rotational,17,2.0156329393386843,66.34,0.5924654006958008,6.685623025894165
200,fen_rotational,18,2.0163395166397096,66.33,0.5894415259361268,6.8551586151123045
200,fen_rotational,19,2.003854978084564,67.04,0.5922458112239838,6.729815292358398
200,fen_rotational,20,2.025874066352844,66.25999999999999,0.5931398391723632,6.935357856750488
200,fen_rotational,21,2.019034969806671,66.91,0.5935032725334167,7.040603685379028
200,fen_rotational,22,2.0210578441619873,67.02,0.5938415825366974,6.984019708633423
200,fen_rotational,23,1.9953096389770508,67.31,0.5949467718601227,6.975778818130493
200,fen_rotational,24,1.9846457242965698,67.78,0.594217324256897,7.095255565643311
200,fen_rotational,25,1.9593703627586365,68.07,0.5965323686599732,6.847287893295288
200,fen_rotational,26,1.9703513979911804,68.08,0.595214569568634,6.935301351547241
200,fen_rotational,27,1.95168776512146,68.38,0.5955866277217865,6.9678568840026855
200,fen_rotational,28,1.9582935094833374,68.06,0.5957054495811462,6.955829048156739
200,fen_rotational,29,1.9493518114089965,68.01,0.5957943201065063,6.950876760482788
200,fen_rotational,30,1.9475768327713012,68.5,0.5957435309886933,7.015003776550293
200,fen_rotational,31,1.9408460140228272,68.36,0.595303225517273,6.96623797416687
200,fen_rotational,32,1.9493197441101073,68.27,0.5956968307495117,7.000841283798218
200,fen_rotational,33,1.9421375155448914,68.71000000000001,0.5959460973739624,6.933535575866699
200,fen_rotational,34,1.9337518334388732,68.55,0.5962845087051392,6.894842529296875
200,fen_rotational,35,1.9392093658447265,68.55,0.596617728471756,6.990789461135864
200,fen_rotational,36,1.9403093695640563,68.67,0.5962549865245819,7.0151293754577635
200,fen_rotational,37,1.925364625453949,68.58999999999999,0.5960248827934265,6.926819801330566
200,fen_rotational,38,1.9311224222183228,68.64,0.5964708387851715,6.895146083831787
200,fen_rotational,39,1.931572926044464,68.8,0.5959085702896119,6.893388509750366
200,fen_rotational,40,1.9294357538223266,68.77,0.5961918652057647,6.913492822647095
200,fen_rotational,41,1.929329800605774,68.62,0.5964468002319336,6.937119626998902
200,fen_rotational,42,1.9260310888290406,68.77,0.5966942489147187,6.897079229354858
200,fen_rotational,43,1.9265891075134278,68.77,0.5960447132587433,6.926414871215821
200,fen_rotational,44,1.9280908226966857,68.84,0.5964445412158966,6.912050247192383
200,fen_rotational,45,1.928649365901947,68.67999999999999,0.5964279294013977,6.901457166671753
200,fen_rotational,46,1.9273300290107727,68.71000000000001,0.5965731382369995,6.886036157608032
200,fen_rotational,47,1.9270365238189697,68.73,0.5963320553302764,6.8960786819458
200,fen_rotational,48,1.9273930549621583,68.88,0.5966052651405335,6.88976411819458
200,fen_rotational,49,1.9269983410835265,68.83,0.5964259445667267,6.890951156616211
200,fen_rotational,50,1.9271233439445496,68.82000000000001,0.5963131606578826,6.891540098190307
